id,name,suitability
a912ea95-f9ec-47be-a63e-bb39c536b369,Dra. Emanuelly Araújo,conservador
e420bd97-7448-4167-94aa-f7bb921d6b8e,Davi Lucca Araújo,moderado
9318f26b-4e52-4fc0-be7d-718c8c5ba03f,Carlos Eduardo Gomes,
147ab097-c5c8-4fe2-b643-2441d65a82b7,Sra. Maysa Nunes,agressivo
1867c304-f172-47a7-9c50-5db296e014d7,Thales da Luz,moderado
d7c1039d-0dfd-4477-a38e-aa855687e616,Pedro da Mata,moderado-agressivo
302c52bd-d424-425b-b027-6d25b7538999,Luiz Miguel Costa,conservador
02e58730-6f5e-43d6-80ba-a8739d5f7769,Joaquim Freitas,agressivo
5b479c7e-ab8b-4fbe-86f7-f9c9e1a372ec,Pedro Nogueira,moderado
a9feb5c0-5eb4-4767-8bc6-9620cb2e0627,Manuela Gonçalves,moderado
f7d28e89-e764-4386-bd8d-1d5f599136d7,João Pedro Silva,agressivo
66913c7d-2161-4a06-a354-d335a42fdd05,Maria Cecília Fernandes,conservador
b56de404-aea1-480b-a06b-82995670d195,Arthur Nogueira,moderado-conservador
64f831a7-0761-4994-bead-9322d250fdff,Vitor Hugo Almeida,
1647ead9-cdd0-4d90-96d6-922a72110714,Bryan Correia,conservador
c13f378a-b2ff-4d95-9880-d597866bca15,Sr. Benício Martins,agressivo
91fd9640-9a5f-45bc-842c-2d3267234061,Henrique da Paz,conservador
7688e37c-62fc-4132-b0b2-4f33cf58cfac,João Felipe Teixeira,moderado
5bf47819-5bad-4cba-9fcb-fbda8aabed91,Emanuel Cavalcanti,moderado
d9c36b44-3c92-4431-8a59-91133bcdc601,João Miguel Moreira,
69d766da-6817-49d1-bbbc-aa270458cae6,Kevin Peixoto,moderado-conservador
a3c06669-08f8-49bd-8ad5-0bd04eb7c6cd,Alícia Melo,moderado
6183380d-42a3-4e0e-9cc5-f0c9a51972ad,Sr. Henrique Costa,agressivo
cb0bff9a-625d-422f-81fc-1b40fabe6a4a,Larissa Araújo,agressivo
96e2553c-dab1-496c-9785-631d10165e53,Luiz Miguel Silva,moderado
de63837d-49a7-4a98-aba5-23fee8e266b3,Dr. João Miguel Teixeira,moderado
8ab3c4cd-6e4c-40f6-b23c-72ab42a30fea,Sr. Nicolas Fogaça,moderado-agressivo
c4efc73b-5300-4c61-bc2f-f93e55d6b21a,Davi Lucca Pires,moderado-agressivo
6ca95620-e0cf-4bec-91a4-78f252cb0bac,Alexandre Fernandes,moderado
44666fc4-cdb3-4a34-b76a-1ae5ff9469ae,Dr. Fernando Nunes,moderado-agressivo
2db27ce1-118b-4654-82ec-5f5d5b4c14ca,Luiz Henrique Oliveira,moderado-conservador
a4511198-ea93-4eeb-9e17-3721c886d129,Sr. Cauã Rocha,conservador
ffe36cb3-c406-46dd-931e-0b38143a1b7c,Emilly Rocha,agressivo
dfd01a14-ee1c-40e1-ae32-8bbdd9acdb54,Pedro Henrique Nogueira,moderado-conservador
b6b9fa5c-58a6-4e4d-b271-9cdf52fb17b6,Isabelly da Rosa,moderado-agressivo
3046dc3b-9b02-4a87-bdf4-ad4af597f7e4,Sr. João Miguel da Costa,
c3ed12fb-6aab-4f53-a528-f88a158c1430,Matheus da Conceição,conservador
782bb5ae-75c2-4766-a0c4-62930c2fdaf7,Lucas Nunes,moderado-conservador
4e1a4aed-3e9e-4f62-9e2c-ed9e81a9f419,Pedro Miguel Ramos,moderado
3dd715f2-dee1-49b9-86d7-6fd37a50b004,Dra. Sofia Martins,moderado-conservador
838f1553-87a2-4b92-9477-360dafb8bb6d,Lucas Araújo,conservador
ba7e90bc-38f0-4bdf-ad2c-1067acb04397,Bryan Ramos,moderado-agressivo
7bb77f6c-3698-4906-885c-0dda854194f8,Otávio Almeida,conservador
3f6b2f78-ea17-4ebd-b457-41766aef8017,Bianca Lima,conservador
89f18f5f-a2b7-4f7e-ba0e-e571a7522b2f,Lucca Barros,moderado
8ba80a04-aedf-4e8f-ba69-d95b43772a5b,Luiz Gustavo Monteiro,moderado-conservador
47fe6e47-3951-470e-b3c1-94c45351714d,Sra. Pietra Porto,moderado
25f04c47-8efa-4c19-930b-29783df472d6,Davi Lucca Lopes,
e0dda5b7-a64c-4cfc-94f4-d4713f4dd3af,Enzo Araújo,agressivo
71ad0087-787f-4687-9952-edd48dce104c,Sarah Costa,moderado-conservador
369c85ac-7a0a-4bc6-9b3b-910c7fffde2a,Lívia Melo,agressivo
10fc3f44-3ac6-4f44-a39e-7ac6bb10344f,Srta. Luiza Ferreira,agressivo
5027bf40-620f-4071-8bc9-147b18cb3690,Lorena Rocha,moderado-conservador
09a24bca-d5ad-4f88-be80-f4e550aca9cd,Raquel Castro,agressivo
e28cc3d9-1deb-465a-9aac-9401823684da,Davi Luiz Souza,agressivo
4e804292-ac88-4699-bb35-bb25954149a1,Ana Rodrigues,moderado-conservador
39a177fd-6972-442f-be50-b368d617f20a,Sr. Noah da Rosa,moderado
29ce2787-9a12-4bf8-978d-869ac0870b5c,Carlos Eduardo Viana,moderado
826f24fa-130a-4c8f-8ba9-964c7a457e58,Rodrigo Melo,moderado-conservador
32e68c7e-296d-4b5b-85f0-dbf719b5e0ab,Pietra Freitas,
01ddbd11-7dac-45dd-9325-90f5541c01ff,Júlia Moura,conservador
cb596418-bbf6-4d94-8b40-e19dfc01a3ea,João da Luz,moderado-agressivo
724a3fdb-af88-40b1-8fdc-b0a9cae4e752,Sr. Nathan Silva,
ae9deb69-ed5f-42b9-b9ad-a3269a7aa04b,Larissa Moura,moderado-agressivo
e8574bf0-f82b-4abd-b01d-4f91406154a5,Henrique Ribeiro,conservador
ce6941eb-0e6e-4517-85f7-4c21c517b8f6,Alexia da Rosa,moderado-agressivo
a1e2ac71-cc96-4fec-973d-a6faf6f221b3,João Pedro Caldeira,moderado-conservador
0296b8b5-4c5d-4cbc-86b4-a8ce1a457f0d,Alice Oliveira,moderado-agressivo
1c6807ff-88c7-4e10-8200-7fb24117dc35,Sra. Lara da Costa,moderado-agressivo
5e44a254-691c-4b66-a26e-76e9d837aa3f,Emanuelly Porto,moderado-agressivo
547cb654-cb77-41e3-8ca7-4188dcb12aa5,Stephany Oliveira,moderado
18c3a95b-a7d0-4abe-aee1-4dfa4e7b7609,Sra. Carolina Nunes,moderado-agressivo
f7b08155-70af-471a-9698-5e9a29b4173d,Bruno Duarte,
15e6f709-b16b-4958-906a-29dc3e374513,Sra. Amanda Almeida,
3dbcdf2d-4f2d-483b-b867-47d3cf72ab77,Ana Barros,moderado
e09f174e-73c9-49e4-9474-02e302783e7e,Emanuelly Aragão,agressivo
ff2f1405-1549-4fb1-9f27-3d145fffca1e,Isabelly Rocha,moderado-agressivo
ef624d93-79c6-40ea-9ea2-971e55bf7ba0,Amanda Duarte,conservador
4a8f93a5-ad2a-4169-9e4b-89ad92781bf7,Sra. Luna Cavalcanti,moderado-conservador
d7543ca9-36f7-47e6-b5fc-dd9ce3e5bb4f,Srta. Maria Julia Moraes,
441e6450-70af-4182-9166-b295deb79e7d,Dra. Alícia Porto,agressivo
d6018eb3-5b25-4a34-bc64-a64cf0d58575,Thales Silva,conservador
06ce28ed-6da2-41f3-b078-1231813e272a,Juan da Cruz,moderado
fc8c33ea-11b3-424b-b9ec-6534ec9aa131,Clarice Cardoso,moderado-conservador
2e1a7f74-ef2a-4310-8e3f-2767eb0885b3,Fernanda Correia,moderado-conservador
cf6580b5-3cdb-4a58-a146-9516e22b3f02,Vitor Hugo Teixeira,
47046b91-98fb-4996-9850-a66e9e30c955,André Moraes,conservador
eb87ea07-1ffe-4254-857a-7b13ffe17656,Luiz Henrique Ramos,moderado
ecc2e67b-ef08-42ae-a7df-216051622a59,Pedro Lucas da Costa,moderado
9a0f5cad-b20f-4dca-9258-e2c31ca0a66c,Caio Porto,moderado-agressivo
c8bfd7f8-4cac-4ecf-80b5-0881a73e02b5,Ana Luiza Aragão,moderado
c02e07ad-0ff5-4ab8-9987-8a0d5f606d3d,Bryan Castro,moderado-conservador
c197b2f0-990b-44f5-b18e-43e3d97c8a74,Vicente Teixeira,conservador
1530d98b-84c4-4cc2-8578-bde1394d0a24,Brenda Farias,moderado-agressivo
de3db52e-a14d-48c3-9b80-0882025c7960,Luiz Felipe Porto,
8f4cb4f3-a805-4285-8544-85f9dd050ad7,Vitor Sales,moderado-agressivo
b94700ce-7f26-4dc4-990e-add393e83c1d,Yago Caldeira,
64d4e775-cdde-482e-84fb-3ef15c34b75f,Eduarda Lopes,agressivo
e9c6991d-fe22-44b4-8ca1-0baa978619e9,Sra. Rebeca Pinto,moderado-conservador
c5631d7d-6578-4c55-b6e8-53723abac7f0,Dr. André Martins,
1f0bca3f-f87a-4ca6-b513-ac3fc1e8f6de,Enrico Castro,moderado-conservador
b0ccf770-e8dd-433d-9f77-657e2ff2f14d,Nicole Costela,
4a26df02-600d-446f-8ff6-966293a090bb,Júlia Duarte,agressivo
3fb67001-ee37-4606-9e60-d29247d10554,Maria Costela,agressivo
c41ca3b5-88e5-4a3e-a377-391c16aa9854,Sr. Davi Lucca Araújo,moderado-conservador
0c06b1c2-17a5-4b35-b6dc-6631e6e382e2,Isaac da Mata,agressivo
8e513dbe-b6b6-4d39-82c9-71f0754f5812,Sr. Emanuel Barros,moderado
7974e722-c85b-4a0d-a33d-ede33ecc54ac,Lucca da Costa,
78fbdf40-8ff0-4a7e-b339-b2bcbfe1b8e7,Dra. Milena da Rocha,moderado-conservador
8189baab-a740-4856-9472-c740c61734bf,Sr. Gustavo Henrique Pereira,agressivo
e819d9d3-15d4-4fe9-b8b6-ba0061a3d9c9,Natália Silva,conservador
a75c8dd1-4c85-49d6-8ef8-e4bab915f708,Daniel Pinto,moderado-conservador
6d96658f-3422-4458-a8bb-c0a6cdfac968,Nicole Nogueira,agressivo
b2a18221-4024-4ed0-8cea-6eab0f7693d0,João Felipe Monteiro,conservador
0ed1715b-9d6a-4351-9b48-28d5a9fe5c92,Matheus Rocha,moderado-conservador
8a1acde1-3cc5-4ab6-9cb4-87b4e6783292,Gabrielly Silva,moderado-agressivo
f1f61b6f-2225-494e-aa90-ad334f7c2dcf,Júlia Moraes,moderado-conservador
e434a408-61f9-4844-86eb-bd5753938d90,Júlia Porto,
7ad59ac7-8219-4b7e-aa0a-29702a61953c,Danilo Novaes,
c08539f6-210c-4f1c-88fd-49c77ac5b4e8,Dr. Fernando da Costa,conservador
69ef89cd-57c6-4298-a827-e11b38544ce2,Raul Campos,moderado
98eca014-db2a-4f83-a2b3-c33669806789,Laura da Cunha,conservador
06fc9b7e-f12e-4441-ac4d-f762b5859466,Marina Silveira,moderado-conservador
d28b1c7a-bd17-4f85-9d82-0353f28e86a4,Dr. Heitor Moraes,moderado-conservador
da3aab32-664b-4c65-82a0-a6c184391956,Carolina Peixoto,moderado
ce4e40b5-1a96-481e-bafd-18dc93d3ea9e,Sr. Eduardo Nascimento,moderado-agressivo
4d298963-f3f0-47a1-89e1-21d67829f3a8,Maria Sophia Gonçalves,moderado-agressivo
d6507a1d-4024-41b6-9c25-98b984f59299,Mirella Dias,moderado-agressivo
f1280d96-1a36-47be-8254-054486217342,Lara Porto,conservador
58f9fec6-3b2c-4a1f-96bd-7e6ee6433b33,Bárbara da Paz,moderado
d8ccbaad-6ef4-42b4-97e1-7a6279c861e1,Maria Luiza Ramos,moderado
9baab2b0-9423-4429-b099-bd3fb363a066,Daniela Freitas,
f36eacb0-7d09-4c63-be3e-eeeb36c550a5,Dra. Alexia Dias,moderado-agressivo
9a32c3a7-d039-4aba-af2f-fbc592e6de2b,Ana Clara Porto,
b683b44e-4965-479d-8de0-8d0b8e399085,Luiz Otávio Cardoso,moderado-conservador
0d75b9e9-4a19-4ba1-807a-1fb69c21eea4,Laís Cardoso,moderado-agressivo
2029ac38-ad2b-4d98-b0ac-9190958f95e5,João Lucas Jesus,
b2a6450f-2bb9-4674-933b-d014cd26d635,Marcos Vinicius Correia,moderado-conservador
8b176139-fa20-4375-93c7-0012b3c23dcd,Sophia Nascimento,
3dc9e2ed-7c75-421c-8ccc-094c6c9d089b,Ana Nascimento,moderado-conservador
e9b318e3-f648-4074-b6f5-bedf638a72da,Stella Moraes,agressivo
283a5061-3a81-426a-8e08-f0303dac057c,Danilo da Rosa,moderado
d74ca9ae-a7f3-49e0-92b6-234f9f170504,Ana Beatriz da Luz,conservador
18b853c3-018b-4aea-9edb-53a08629e43c,Beatriz Farias,
dfea5553-2b56-49ad-9486-8c99651f6b15,Lara da Luz,conservador
d1751641-f6c1-4970-8399-92f67b0e7f06,Yago da Mata,moderado-conservador
5efcbd35-475b-4879-ae44-d864327c4ac0,Elisa Souza,conservador
4afa4e23-f999-4d43-82ea-3dc0d68179e7,Lucas Cardoso,conservador
1e311b25-dbb4-4f1b-aed1-94abe43d2146,Brenda Alves,
b83d2172-0d8a-4058-96aa-e0ae8cb39b9a,Heitor Rodrigues,agressivo
bc608205-a4aa-4a92-95d5-6f783d8cb333,Maria Eduarda Barros,moderado-agressivo
7d8451a0-e6db-40eb-9eed-53e6b0586579,Luna Ferreira,
9625f81e-b8d8-4e95-87bd-133af3db2f22,Sr. Ian Campos,moderado-conservador
5fc60e05-bab9-4c62-979c-db0bd0bffb5a,Yuri Araújo,conservador
1211d4cb-a6e4-496b-9bbf-8b6159216193,Maria Fernanda da Luz,moderado
7e2b4cc1-ac3a-4f04-a738-efb6ac313b1a,Sr. Ian Barbosa,conservador
9065edab-e74e-43b4-a517-733c9c36c5ba,Lucas Gabriel da Cruz,moderado-agressivo
9da82b98-c60a-40fb-84eb-c07cbcc9c1fa,Lucca Fogaça,moderado-conservador
63714b16-3a26-47ba-bbdc-5bbe7b00562f,Alexandre Jesus,moderado-agressivo
8e6d3f3c-278b-47f9-a027-6ab6c1e14abc,Gustavo Rezende,conservador
f92681d1-6e02-4224-ba54-420f4dfea985,Rebeca Martins,moderado-agressivo
1cd9cb3d-b73e-4309-88db-e5963d740a0d,Luiz Miguel Nunes,conservador
acb903be-ed9b-4153-a034-5588d80a8f39,Sra. Vitória Monteiro,moderado
08ee3c53-872c-47d2-91f2-1507f9d4ca6c,Isaac Sales,moderado-conservador
96fb40c8-7a9a-46b1-972d-1231f235c72f,João Pedro Peixoto,
29c2d485-54e7-4dcf-a695-2fc408211a24,Júlia da Mota,moderado-conservador
9e782571-cf5a-4aff-aa43-9d1affa22720,Pedro Henrique Gonçalves,moderado-conservador
e4faad77-3024-4dd6-8359-f7e40424a1fd,Lucas Azevedo,
1979dbea-aa32-4f51-a717-66fec2047c9d,Dr. Lorenzo da Luz,moderado
70c0cd0d-bfea-4833-b15f-96cb7610cd99,Juliana Moraes,moderado-agressivo
9c55dbe2-315b-4813-bf1d-b0004ce595c7,Pedro Lucas Novaes,moderado-conservador
50e22ab3-4188-4a51-884d-c0dbbf98ec71,João Guilherme Farias,moderado-conservador
9eb80fd0-b1e8-4e2c-8de8-711d1a5e70b5,Milena Jesus,
d1d1003c-388f-4382-b830-0909860cd3d6,Kaique da Rocha,moderado-agressivo
6f828167-ab81-4a10-a87c-c01ebfd21d8b,Bryan Sales,moderado
0314d28e-0117-40ce-8232-84ff81e34d8d,Srta. Júlia Costela,
d47c225c-6d6a-48e9-b09f-68990f3f6167,Cauê Dias,moderado-agressivo
8b5fe5c4-c862-417d-aa41-2c131688fe96,Bryan da Cunha,moderado-conservador
d67f7688-4d58-4ab1-bb1b-f669d1a164a2,Lívia da Cruz,conservador
f57a5141-e3e3-49d6-9251-fe808f97f46f,Srta. Lorena Melo,agressivo
33fdcb18-dadb-4e65-bc12-f5ac5c6b311c,Ana Vitória Almeida,moderado
948f21e2-f05b-436d-9897-84b8675f8bfa,Alexandre Gonçalves,moderado-agressivo
f1f570ec-7b03-4157-b4ff-6ac5742ddc78,Luiz Miguel Fogaça,agressivo
95db973a-578c-467e-88af-de83d15b476c,Caroline Jesus,conservador
d338c67b-39ad-479c-b9ba-af7657bc8656,Maria Vitória Melo,conservador
d58cb8a3-75f8-454d-bf13-511f8fe97fd2,Manuela Pires,moderado
a00de7a7-ca26-4fdf-857a-14b6c8daaad1,Luiz Gustavo da Cunha,moderado-conservador
308e9aab-0cbf-4277-85ee-15ad6f1443da,Pedro Lucas Novaes,
38c34bfe-c0ae-40e3-9b19-b5eb59a7ab82,Dra. Lara Peixoto,moderado-conservador
c87c329a-61c4-46fa-8d5a-bfb5287130c7,Lívia Freitas,moderado-agressivo
691469f6-32fb-4da7-85f4-2965852a2afc,Catarina Castro,conservador
7743a016-4755-48ea-a666-3ea536ff0004,Carlos Eduardo Duarte,moderado-conservador
7f208316-5f4c-4e05-8ea0-133c343b6e18,Yuri Cavalcanti,moderado-agressivo
20670602-16c7-4d38-891e-fa814dc9ba57,Breno Oliveira,agressivo
be8dc1e4-1d04-4fd8-b8a7-2ca885583317,Cecília Costela,moderado-agressivo
da04f7ab-9f2b-42e4-ac42-23970ed200ab,Luiz Felipe Monteiro,moderado
c601133f-4bbb-4e69-9135-8c7402127cf4,Sr. Pedro Lucas da Conceição,moderado-conservador
66d3d4a1-8978-4518-bff4-8108c4f8014e,Milena da Paz,
be441c32-ab65-4763-beb1-b9424de6eb0e,Ryan Campos,moderado-conservador
01bce787-e662-4c86-8bc5-713e6082f0a3,Valentina da Rosa,moderado-conservador
ff56abfc-6694-4d34-a56c-c10187915059,Dra. Melissa da Paz,moderado-agressivo
dc8f8044-0cd6-4837-b19f-6ce1b2b53265,Evelyn Viana,moderado-conservador
ca6623d0-035f-4a0d-8f97-7cba1c2417fc,Luiz Miguel Araújo,moderado-agressivo
3abcce90-9077-4905-b5f1-2f69a1fbc273,Laís Freitas,agressivo
dddcfd30-f39e-4f7e-a350-76967aa50e8e,Ana Laura Duarte,conservador
c0168bcf-0fb1-4517-aa68-75e14007dd14,Dra. Brenda Porto,moderado-conservador
68a03a7a-602d-44d9-b6a9-49e9c80cc0c5,Murilo Viana,moderado-agressivo
b58cd465-fd3c-475f-bfe1-cbded7a8f967,Carolina Sales,moderado-conservador
6e3deef7-3f1d-44de-9fb4-a7276bf0c57b,Daniel da Rosa,agressivo
df127bd4-fec6-4cb9-9f9e-0e8e05dd5ed1,Marina Lima,
3cdfadcf-552b-48d2-9dae-59acc75f4284,Sr. Felipe Ramos,conservador
48ed7273-c093-46e7-a1d9-1db3e00bf3e1,Dra. Valentina Moraes,moderado-conservador
88113a3e-4147-4ad0-8ab9-94bc65434b00,Pedro Lucas Pinto,moderado-conservador
74d56e30-02fa-4a02-9188-ef808d19171b,Luana Monteiro,conservador
0b780b0e-4925-4268-a68c-6aa85b3417fe,Breno Moura,conservador
2f2fdf75-e50a-406e-a2b4-6e46f7a13d84,Srta. Lorena Castro,moderado-conservador
106cd5ea-fb13-4f33-95f3-693797875d3f,Nina Farias,moderado
6dc40e73-035e-4e9d-835c-a5fb9a8811e8,Julia Nascimento,moderado-agressivo
62aa27ad-1571-4fc0-baf9-bb8712527136,Emanuelly Almeida,moderado
f566818f-347b-4791-bf7f-e4247b88ee54,Srta. Helena Ribeiro,moderado-conservador
a8b40141-0c64-4a5b-8cfc-3e505f8df2e6,Antônio Araújo,
3161dffd-9c51-4d4b-92bc-096fbf35b3f6,Pedro Henrique Dias,conservador
81a4c8bd-1d73-4887-a513-3557edc2a9ab,Dr. Eduardo Alves,conservador
2f1812b3-0b39-45da-96c4-0fb54c06607b,Davi Luiz Castro,conservador
27d08c1c-5c27-49f4-8f5b-250dc7d27df3,André da Cunha,moderado-agressivo
95a30586-ceef-45b0-9e69-354a4b5c2b7a,Emanuella da Mata,conservador
c50aa0b0-2600-42a1-9357-2d0dce65776c,João Guilherme Cardoso,moderado-agressivo
15793904-1999-4dfe-9caf-da1169c35bc4,Sra. Rafaela Fernandes,moderado
1942e1b0-a8ca-4062-821b-0e5fe6fb47d4,João Felipe da Mata,conservador
37c66b25-e529-4d0d-892b-dff3565c2b54,Kamilly Silveira,
771afa22-37fc-429e-9c5e-81ef10e65512,Dr. Miguel Cunha,moderado-agressivo
ec66db58-08a7-4015-bd66-a512cde1639f,Nina Alves,moderado
b001cd3b-3bcc-4d7d-84be-db49b2bfaa0e,Srta. Ana Julia Dias,moderado
76e83c29-f352-4a75-a81f-56dbaab620df,Letícia Silveira,agressivo
c5682325-a966-4d31-b00c-57faf4eb6ac1,Sophie Nunes,moderado-conservador
9b217dcc-3953-4a73-9bbc-2d7d6fd8cd89,Guilherme Monteiro,moderado-agressivo
d041ffb6-17d7-4219-9604-cb481421fe15,Levi Pinto,
3d488b5d-d1dd-4478-b754-5540d5c7a366,Luiz Henrique Pinto,moderado-conservador
ce059725-44d7-48cb-bc75-1141db00b886,João Vitor Ribeiro,moderado-agressivo
5faa0934-dcb2-4ae1-93ec-207d806d999d,Mariane Vieira,agressivo
d52d49aa-730a-43f5-be56-d7ff3a030ac5,Sabrina Fernandes,agressivo
e5f381e1-a425-43ad-a198-8de0f0d82b0d,Davi Luiz Porto,moderado
500b5ff9-e3d8-426f-a690-b95408382b68,Sr. Davi Lucas Cardoso,agressivo
3857be58-a570-4cbe-87ff-ba0830748f1b,Pedro Nascimento,agressivo
1f68f384-051c-44cf-a5da-ec1ce214d592,Cauê Mendes,conservador
a71a6c6d-ad01-45cc-958a-f97950a5b11a,Otávio Moraes,conservador
edbbf0fd-15d2-4383-9b50-5f45cc2bc7af,Maria Cecília Gonçalves,conservador
e1a1c634-39d4-4f9b-b76c-ca1ecaf330ab,Lorenzo Novaes,agressivo
f8135bf2-7e2b-44be-a5aa-65425ae6d08e,Marcela Fernandes,moderado-conservador
7447e508-cb7f-447c-b8fd-bdb6e11a6514,Lucas Gabriel Alves,conservador
aa30387e-80af-4cde-8040-e5f87ae6ede4,Daniela Moraes,moderado
3c6835c4-660e-40df-8a74-f731574993fb,Luiz Otávio Novaes,conservador
f7093ea3-6acb-4871-9b5d-202cb65a2067,Dr. Carlos Eduardo Vieira,moderado-agressivo
7024aa49-87e8-409c-ad89-61981ceca41a,Luigi Gomes,moderado
628c7cd5-3f5e-4f55-8bf4-f62288b05ea6,Helena Silva,
7cea58b7-2c28-4cf6-a3f0-fda0d9b675b0,Bruno Freitas,
0ed79dd6-7917-42d8-a277-8d8829e7c8fa,Lucas Moura,moderado-agressivo
b3848590-cb8d-41c7-9977-3de516457c78,Sra. Joana Barros,
4bfa7675-2303-44b4-805c-7edeabfbb137,Diego da Rosa,conservador
096905a6-dd79-4d4a-ae41-fd480ea31950,Maria Eduarda Nascimento,
4d5bdceb-6612-4b26-aa32-f22d02a719c9,Ana Lívia da Paz,moderado-conservador
c62dd9de-0e26-4f7d-9e10-3f0e7a17d6b9,Mariane Carvalho,
45d75922-aa49-4ca1-ba2c-3344d5ad124b,Sr. Vinicius Fogaça,moderado-conservador
a9276925-cf6a-473d-a301-9479d1d4bbf1,Samuel Araújo,moderado-conservador
8edbdb56-9e6a-4fdd-8c28-669dd9658c1e,Srta. Helena Rocha,moderado-conservador
59fcf589-9702-4e9a-adf1-4a82e405137a,Luna Caldeira,moderado-conservador
ed5f8574-f787-48ca-8d9e-978a8d2188c3,Dr. João Guilherme Dias,moderado
80081dc1-a54f-4db5-99ba-b68e560262fa,Luigi da Luz,
15feccbb-f090-44c8-add2-251a5f75a36f,Sr. João Lucas da Cruz,moderado-agressivo
edaaccaf-f422-4520-b3bc-692d2664ecdf,Leandro Campos,moderado
16ccf550-8b4a-4afc-8249-ae7a85694d7f,João Pinto,agressivo
270e56f1-78be-4ca2-916c-50eaa82c2b31,Srta. Sophia Pires,moderado-conservador
d522946d-ea4c-4148-b3d5-f7daff7a5bb9,Rebeca Melo,agressivo
1d791b90-234b-4216-b5ec-bc628d6fb1e2,Carlos Eduardo Gomes,conservador
7187d663-fd59-4602-bffa-221904f28e67,Sra. Eduarda da Cruz,agressivo
7407e300-8b33-4387-b0d0-3bea44d1e590,Stella Azevedo,conservador
8b03eb92-e1cf-4cb8-825f-0ce32a3e762c,Yuri das Neves,conservador
69f1a695-c371-4ec2-b7be-65ff6545aea3,João Felipe Fogaça,conservador
622ad24e-7f36-4e31-a2ce-b559029e2cc2,Ana Lívia Sales,conservador
579179e6-920c-4a43-a921-22a572e6927f,Lucca Sales,moderado-conservador
0dd9e9c6-acb8-4726-9433-e38e79bb82fb,Thiago Souza,moderado-conservador
cdaf6f33-1bf5-41ef-aa2a-2e91907c7985,Sr. Raul da Mota,
65b14414-80cf-451e-80a1-f3f914425f8c,Breno Souza,
a9e3f471-8f86-4157-9fb4-dc87e0aec129,Dr. João Guilherme Pinto,moderado
4ccfbe07-5ddf-409f-8403-5df9c29a61a0,Sra. Bianca Cardoso,
4b32a7cf-dc7b-4425-94fe-3ff42d51c999,Dr. Rafael Gomes,moderado-conservador
b53af0e4-a55e-4a68-94eb-e51d9da52956,Guilherme Oliveira,conservador
9b6c43dd-5af8-43db-bc10-e7283cd8f924,Bianca da Rocha,moderado-conservador
8fc81e79-efc0-41a4-a199-0f7c2c06c7fd,Pietro Lopes,moderado-conservador
61667dbc-f7d0-41dc-9df8-99f759b78946,Kamilly Lima,moderado
3457229d-3930-4ad4-8d5b-0066f04ef820,Letícia Fernandes,moderado-conservador
6b3a148e-0f01-4d76-bda8-b57d4bf58825,Isis Alves,moderado-agressivo
70eaef5d-8eb8-48b0-9daa-702f2c3033fd,Maria Julia Farias,conservador
199e4f36-7251-4ff2-a22e-35fdb89978fa,Maria Fernanda Costela,
c04823c5-8dbf-4e44-8124-a207e11a8be0,Guilherme Rezende,conservador
708457a8-67ae-4d8a-99a8-0ccd2b91e093,Maria Alice da Cunha,agressivo
44c0288b-a9a9-4786-ae3f-f0f43ede6d6c,Ana Sophia Monteiro,
49215edc-0c06-499f-8ad0-896a27d62104,Nathan Peixoto,agressivo
435bac94-6605-46e4-861a-759b41a50646,Vicente Cavalcanti,moderado-agressivo
6aa6e4bb-37dc-476f-adc6-7fe47adaa574,Joaquim Santos,agressivo
f07f0cd9-7f15-4459-a3e1-4d00754b0646,Letícia Oliveira,conservador
8068f1d8-2ba9-4b3d-81f1-5e3a93240d6b,Igor Ferreira,moderado-agressivo
1966b05c-fbfe-45db-b9d6-20a94b8afb5c,Júlia Souza,moderado
2907d85c-fe9e-414e-8244-0ab1fdbe2943,Kaique Porto,
8d2758fa-380f-4a95-8327-83cacc28f4d9,Heitor da Rosa,agressivo
f2c79574-c647-451b-9f70-f96a277a2ac0,Samuel Dias,moderado-conservador
e85ed498-dd82-488d-aefd-2c3f3ff505fb,Dr. João Miguel Santos,conservador
15c3531e-cd97-4fd6-86ab-fb2d502fcb5b,Gustavo Henrique Cardoso,moderado
ddf80129-1176-407f-b40c-a5036f579653,Maria Sophia Cardoso,
9891f7b1-c147-4d34-b4bc-bebd05bcf821,Henrique Barbosa,moderado-conservador
8e9c248c-2fc9-42a9-906a-f7000a613c1a,Samuel da Mota,conservador
2c9b262e-b9ac-4396-b9c6-863d456ab8d0,Leonardo Almeida,conservador
b46c3c08-5e9c-4d7d-8117-6e7867a96df8,Laís da Costa,
86849f7c-b46d-4e95-ac6d-2584b0f33cee,Maria Clara Jesus,moderado-agressivo
9374e377-7c03-4d46-b78d-8c934d102f9d,Sr. Kevin Moraes,agressivo
b068ae02-caac-4270-961d-207db6ba06eb,Luna Moraes,moderado
27221800-15e3-4564-b859-0b80c1b605e8,Gabriela Jesus,moderado-conservador
5b026603-ab9e-4c5c-a384-eed9cf5cfb82,Mariana Pires,moderado
d29151ba-6fe7-4a32-88e9-8ae037b923c2,Benjamin Araújo,agressivo
e744dd95-926e-4ca4-87a3-1406ae2b0a62,João Lucas Rezende,conservador
6f4fbc2f-42e2-46f0-93fa-9a9836ddc2af,Sophie da Mata,moderado-conservador
1f8784d2-f57a-40c8-8e07-78bac08fe04d,Isabel da Rocha,conservador
